engine_id,feature,shap_value,abs_shap,rank_local
53,rs_s4_rmin5,-0.047559003718197344,0.047559003718197344,16
53,si_s4_s11_ratio,-0.047222019413796563,0.047222019413796563,17
53,rc_s4_pct1,-0.04484358507518967,0.04484358507518967,18
53,si_s11_s12_prod,0.04103657175243522,0.04103657175243522,19
53,rc_s11_pct1,-0.04064148357138038,0.04064148357138038,20
53,rc_s21_pct1,-0.04043564062255124,0.04043564062255124,21
53,rs_s21_rmin5,0.03521670300203065,0.03521670300203065,22
53,sensor_measurement_4_kalman,0.034876328947332995,0.034876328947332995,23
53,rs_s2_rmin5,-0.031148601439781487,0.031148601439781487,24
53,tr_s17_slope5,-0.03095674313760052,0.03095674313760052,25
53,tr_s20_slope5,-0.03066979217886304,0.03066979217886304,26
53,si_s12_s21_ratio,0.02949016644076134,0.02949016644076134,27
53,rs_s7_rmin5,-0.029249060386791825,0.029249060386791825,28
53,sensor_measurement_15_kalman,-0.023823858393977087,0.023823858393977087,29
53,tr_s8_slope5,0.02280964106321335,0.02280964106321335,30
53,si_s7_s11_prod,0.022280375025002287,0.022280375025002287,31
53,rs_s9_rmin5,0.022125849733129144,0.022125849733129144,32
53,rs_s11_rmin5,-0.02168593827324609,0.02168593827324609,33
53,rc_s3_pct1,-0.021312964680449416,0.021312964680449416,34
53,rs_s15_rmin5,-0.021084198355674745,0.021084198355674745,35
53,rs_s3_rmin5,-0.019955446331490143,0.019955446331490143,36
53,operational_setting_2,0.019152145949192345,0.019152145949192345,37
53,sensor_measurement_21_kalman,0.018467588420026004,0.018467588420026004,38
53,rc_s2_pct1,-0.017043807617543885,0.017043807617543885,39
53,rc_s20_pct1,-0.016342166725856564,0.016342166725856564,40
53,si_s12_s21_prod,0.015406111115589738,0.015406111115589738,41
53,tr_s2_slope5,-0.013723657551842431,0.013723657551842431,42
53,sensor_measurement_13_kalman,0.013293348947869769,0.013293348947869769,43
53,si_s4_s12_ratio,0.013148967743230362,0.013148967743230362,44
53,si_s7_s11_ratio,-0.012580428280246754,0.012580428280246754,45
53,rc_s7_pct1,-0.012073868761459987,0.012073868761459987,46
53,si_s4_s11_prod,-0.011466375118106952,0.011466375118106952,47
53,rc_s15_pct1,-0.011427740861351291,0.011427740861351291,48
53,sensor_measurement_11_kalman,-0.010333605628693477,0.010333605628693477,49
53,tr_s13_slope5,-0.009308890625834464,0.009308890625834464,50
53,si_s11_s12_ratio,0.009234702577668941,0.009234702577668941,51
53,rc_s13_pct1,0.00740958967168505,0.00740958967168505,52
53,sensor_measurement_12_kalman,0.005343519380160918,0.005343519380160918,53
53,rs_s20_rmin5,-0.005293499310694946,0.005293499310694946,54
53,rs_s13_rmin5,-0.005201558854120473,0.005201558854120473,55
53,rc_s8_pct1,0.005177376143789539,0.005177376143789539,56
53,sensor_measurement_2_kalman,0.004765341570600867,0.004765341570600867,57
53,operational_setting_1,-0.004621885259014865,0.004621885259014865,58
53,sensor_measurement_8_kalman,-0.003999264440790284,0.003999264440790284,59
53,si_s4_s2_prod,-0.003389569199255978,0.003389569199255978,60
53,tr_s3_slope5,-0.002304082101909444,0.002304082101909444,61
53,rs_s12_rmin5,0.0020320826287691792,0.0020320826287691792,62
53,si_s4_s2_ratio,-0.0019500547695012452,0.0019500547695012452,63
53,rc_s17_pct1,0.0019367006859586885,0.0019367006859586885,64
53,rs_s17_rmin5,-0.0019309996995919695,0.0019309996995919695,65
53,rs_s8_rmin5,5.654068566703548e-05,5.654068566703548e-05,66
54,rs_s2_rmin5,0.24588417410850524,0.24588417410850524,1
54,rs_s13_rmin5,-0.23803274525950352,0.23803274525950352,2
54,sensor_measurement_7_kalman,0.20934112581113976,0.20934112581113976,3
54,sensor_measurement_12_kalman,-0.1837637444337209,0.1837637444337209,4
54,si_s7_s11_ratio,0.1645512239386638,0.1645512239386638,5
54,rs_s12_rmin5,-0.1642798128227393,0.1642798128227393,6
54,sensor_measurement_3_kalman,0.15126577156285445,0.15126577156285445,7
54,sensor_measurement_20_kalman,-0.14295035401980083,0.14295035401980083,8
54,sensor_measurement_17_kalman,0.12887792177498342,0.12887792177498342,9
54,si_s4_s2_prod,0.11475404305383563,0.11475404305383563,10
54,rs_s4_rmin5,0.11455066079894702,0.11455066079894702,11
54,rs_s7_rmin5,0.11295559471473098,0.11295559471473098,12
54,tr_s13_slope5,0.11101694976290068,0.11101694976290068,13
54,sensor_measurement_4_kalman,-0.11089118358989557,0.11089118358989557,14
54,rs_s21_rmin5,-0.10624899103616675,0.10624899103616675,15
54,si_s4_s12_prod,0.10158803109079599,0.10158803109079599,16
54,sensor_measurement_15_kalman,0.08815612339725097,0.08815612339725097,17
54,tr_s15_slope5,-0.08734840198109547,0.08734840198109547,18
54,rs_s20_rmin5,0.08730080768776437,0.08730080768776437,19
54,rs_s11_rmin5,0.08716515631725391,0.08716515631725391,20
54,tr_s8_slope5,0.08290286124683917,0.08290286124683917,21
54,rs_s3_rmin5,-0.07428046660885836,0.07428046660885836,22
54,rs_s15_rmin5,0.07265879857974748,0.07265879857974748,23
54,si_s11_s12_prod,0.06865715836950888,0.06865715836950888,24
54,tr_s20_slope5,0.06310820809255044,0.06310820809255044,25
54,sensor_measurement_13_kalman,0.06249813215496639,0.06249813215496639,26
54,sensor_measurement_8_kalman,0.06174533454080423,0.06174533454080423,27
54,sensor_measurement_2_kalman,0.06035582521387065,0.06035582521387065,28
54,tr_s4_slope5,-0.05862196291175981,0.05862196291175981,29
54,sensor_measurement_21_kalman,-0.05626531320934494,0.05626531320934494,30
54,rc_s13_pct1,0.05469627130466203,0.05469627130466203,31
54,si_s4_s12_ratio,-0.05056246303914425,0.05056246303914425,32
54,rs_s8_rmin5,-0.04200013221319144,0.04200013221319144,33
54,si_s7_s11_prod,0.03856100372504443,0.03856100372504443,34
54,operational_setting_2,-0.03367994495880945,0.03367994495880945,35
54,rc_s4_pct1,-0.028756366445062062,0.028756366445062062,36
54,sensor_measurement_11_kalman,-0.02549540757512053,0.02549540757512053,37
54,rc_s3_pct1,0.020700815211360652,0.020700815211360652,38
54,rc_s11_pct1,-0.02014450621791184,0.02014450621791184,39
54,si_s4_s11_ratio,-0.019146427939025063,0.019146427939025063,40
54,rc_s20_pct1,0.01910458588730156,0.01910458588730156,41
54,rc_s8_pct1,0.017217447278865924,0.017217447278865924,42
54,tr_s17_slope5,-0.016823756663749617,0.016823756663749617,43
54,rc_s15_pct1,-0.015329470190530022,0.015329470190530022,44
54,si_s12_s21_prod,-0.014976789864401022,0.014976789864401022,45
54,rc_s2_pct1,-0.012668495997786522,0.012668495997786522,46
54,tr_s11_slope5,-0.012259222520515322,0.012259222520515322,47
54,tr_s9_slope5,0.011946016324994464,0.011946016324994464,48
54,rs_s9_rmin5,0.01182389200742667,0.01182389200742667,49
54,rc_s9_pct1,-0.010920627042651176,0.010920627042651176,50
54,rc_s7_pct1,0.01010433395082752,0.01010433395082752,51
54,si_s12_s21_ratio,0.009925571208198865,0.009925571208198865,52
54,rs_s17_rmin5,0.009630343069632848,0.009630343069632848,53
54,si_s4_s11_prod,0.008111630954469243,0.008111630954469243,54
54,tr_s3_slope5,-0.0076315827357272305,0.0076315827357272305,55
54,rc_s21_pct1,-0.006685583293437958,0.006685583293437958,56
54,rc_s12_pct1,0.006398621571133844,0.006398621571133844,57
54,si_s11_s12_ratio,-0.0060544889885932205,0.0060544889885932205,58
54,tr_s7_slope5,-0.0056450062120954195,0.0056450062120954195,59
54,rc_s17_pct1,0.00509966766112484,0.00509966766112484,60
54,tr_s12_slope5,0.004897747095674277,0.004897747095674277,61
54,tr_s2_slope5,-0.004579287581145763,0.004579287581145763,62
54,sensor_measurement_9_kalman,-0.0039286314199368155,0.0039286314199368155,63
54,operational_setting_1,-0.002477590398242076,0.002477590398242076,64
54,tr_s21_slope5,-0.0013548911238710085,0.0013548911238710085,65
54,si_s4_s2_ratio,-0.0010999064582089583,0.0010999064582089583,66
55,rs_s2_rmin5,0.21699077934026717,0.21699077934026717,1
55,tr_s9_slope5,0.15811461107805372,0.15811461107805372,2
55,tr_s11_slope5,0.15581960547715426,0.15581960547715426,3
55,sensor_measurement_7_kalman,0.132252087444067,0.132252087444067,4
55,sensor_measurement_12_kalman,-0.12876598546281456,0.12876598546281456,5
55,sensor_measurement_20_kalman,-0.1281859859203299,0.1281859859203299,6
55,tr_s20_slope5,0.11936181774362922,0.11936181774362922,7
55,tr_s7_slope5,0.11760537299657396,0.11760537299657396,8
55,rs_s12_rmin5,-0.09615153207754096,0.09615153207754096,9
55,si_s7_s11_ratio,0.09520921772054862,0.09520921772054862,10
55,tr_s8_slope5,0.0899180638215815,0.0899180638215815,11
55,rc_s12_pct1,0.08305965216519932,0.08305965216519932,12
55,tr_s12_slope5,0.07718450396011273,0.07718450396011273,13
55,sensor_measurement_2_kalman,0.07680817232467234,0.07680817232467234,14
55,rc_s9_pct1,0.07362885664527614,0.07362885664527614,15
55,sensor_measurement_4_kalman,-0.06887801140546798,0.06887801140546798,16
55,tr_s13_slope5,0.06292206902289763,0.06292206902289763,17
55,rc_s11_pct1,0.06209779486913855,0.06209779486913855,18
55,sensor_measurement_17_kalman,0.058558039786294105,0.058558039786294105,19
55,rs_s3_rmin5,-0.057909501514708,0.057909501514708,20
55,tr_s2_slope5,0.05748355354492863,0.05748355354492863,21
55,rs_s13_rmin5,-0.057056927432616554,0.057056927432616554,22
55,si_s4_s12_prod,0.05667174736348291,0.05667174736348291,23
55,sensor_measurement_3_kalman,0.05613952912390232,0.05613952912390232,24
55,rs_s20_rmin5,0.04842162223843237,0.04842162223843237,25
55,sensor_measurement_21_kalman,-0.048026278471418965,0.048026278471418965,26
55,si_s11_s12_prod,0.04737548189004883,0.04737548189004883,27
55,si_s4_s2_prod,0.04705830388702452,0.04705830388702452,28
55,rs_s21_rmin5,-0.04303688777144998,0.04303688777144998,29
55,sensor_measurement_13_kalman,0.04291983086926242,0.04291983086926242,30
55,operational_setting_2,-0.04214342887280509,0.04214342887280509,31
